Nombre_x,Precio_x,Media,Total_puntos,posicion,equipo,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
C. Larin,4310000,3.3,60,delantero,Real Club Deportivo Mallorca,12.0,341.0,0.0,0.0,0.0,1.0,2.0,13.0,6.0,17.0,62.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Portu,1493000,3.3,60,mediocentro,Girona Fútbol Club,13.0,287.0,1.0,0.0,1.0,6.0,0.0,2.0,4.0,17.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y. Berchiche,7933000,4.5,59,defensa,Athletic Club,,,,,,,,,,,,,,,,,,,,,
I. Carcelén,2411000,3.3,59,defensa,Cádiz Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
A. Muñoz,2044000,3.1,59,defensa,Real Sociedad de Fútbol,13.0,347.0,1.0,0.0,1.0,7.0,2.0,5.0,5.0,20.0,42.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Muñoz,2044000,3.1,59,defensa,Real Sociedad de Fútbol,10.0,367.0,1.0,1.0,0.0,0.0,7.0,7.0,1.0,9.0,65.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A. Raíllo,7157000,6.4,58,defensa,Real Club Deportivo Mallorca,9.0,411.0,0.0,0.0,0.0,8.0,6.0,3.0,1.0,39.0,79.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
V. Júnior,18069000,5.3,58,delantero,Real Madrid Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
Suso,7273000,3.9,58,mediocentro,Sevilla Fútbol Club,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Sánchez,3585000,3.9,58,defensa,Real Club Celta de Vigo,10.0,339.0,3.0,1.0,2.0,3.0,0.0,9.0,5.0,14.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Sánchez,3585000,3.9,58,defensa,Real Club Celta de Vigo,14.0,772.0,0.0,1.0,2.0,5.0,19.0,4.0,0.0,59.0,118.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. Hernández,284000,3.4,58,defensa,Cádiz Club de Fútbol,11.0,613.0,1.0,1.0,4.0,19.0,0.0,14.0,7.0,36.0,121.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Hernández,284000,3.4,58,defensa,Cádiz Club de Fútbol,7.0,542.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,29.0,75.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R. Sánchez,1241000,3.2,58,defensa,Granada Club de Fútbol,10.0,339.0,3.0,1.0,2.0,3.0,0.0,9.0,5.0,14.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Sánchez,1241000,3.2,58,defensa,Granada Club de Fútbol,14.0,772.0,0.0,1.0,2.0,5.0,19.0,4.0,0.0,59.0,118.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. Foyth,5326000,4.8,57,defensa,Villarreal Club de Fútbol,10.0,620.0,2.0,1.0,0.0,1.0,0.0,19.0,7.0,18.0,95.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Tchouaméni,10879000,4.1,57,mediocentro,Real Madrid Club de Fútbol,14.0,1094.0,0.0,2.0,1.0,3.0,19.0,9.0,0.0,100.0,171.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Suárez,2489000,3.8,57,defensa,Unión Deportiva Las Palmas,14.0,1108.0,0.0,0.0,0.0,1.0,42.0,4.0,0.0,65.0,107.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
A. Suárez,2489000,3.8,57,defensa,Unión Deportiva Las Palmas,14.0,1192.0,0.0,0.0,2.0,10.0,16.0,5.0,3.0,82.0,142.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A. Suárez,2489000,3.8,57,defensa,Unión Deportiva Las Palmas,12.0,408.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,35.0,41.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
R. Duarte,558000,3.8,57,defensa,Deportivo Alavés,12.0,769.0,0.0,0.0,0.0,2.0,8.0,6.0,1.0,72.0,87.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Duarte,558000,3.8,57,defensa,Deportivo Alavés,12.0,179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Balliu,3073000,3.6,57,defensa,Rayo Vallecano de Madrid,12.0,638.0,0.0,2.0,3.0,4.0,19.0,1.0,0.0,37.0,59.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A. Embarba,1404000,3.2,57,mediocentro,Unión Deportiva Almería,13.0,1083.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,77.0,127.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
I. Miquel,1177000,3.0,57,defensa,Granada Club de Fútbol,13.0,474.0,2.0,1.0,2.0,4.0,2.0,11.0,9.0,22.0,79.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Neva,1060000,3.0,57,defensa,Granada Club de Fútbol,14.0,1211.0,0.0,1.0,4.0,10.0,30.0,0.0,0.0,71.0,175.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
M. Gómez,5916000,4.0,56,mediocentro,Club Atlético Osasuna,8.0,694.0,4.0,0.0,1.0,1.0,6.0,7.0,13.0,16.0,65.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Gómez,5916000,4.0,56,mediocentro,Club Atlético Osasuna,11.0,406.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,70.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Luis Morales,4457000,4.0,56,delantero,Villarreal Club de Fútbol,14.0,384.0,3.0,0.0,0.0,1.0,1.0,6.0,5.0,18.0,40.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Valjent,1385000,3.5,56,defensa,Real Club Deportivo Mallorca,11.0,749.0,0.0,4.0,3.0,5.0,13.0,2.0,6.0,68.0,114.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Balde,6306000,3.3,56,defensa,Fútbol Club Barcelona,12.0,943.0,1.0,1.0,2.0,2.0,16.0,12.0,6.0,52.0,93.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
G. González,1026000,3.3,56,defensa,Real Club Deportivo Mallorca,14.0,833.0,0.0,0.0,0.0,5.0,11.0,3.0,2.0,57.0,121.0,0.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
G. González,1026000,3.3,56,defensa,Real Club Deportivo Mallorca,5.0,267.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,23.0,45.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G. González,1026000,3.3,56,defensa,Real Club Deportivo Mallorca,9.0,31.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Areso,1900000,3.1,56,defensa,Club Atlético Osasuna,14.0,822.0,0.0,1.0,1.0,9.0,16.0,10.0,1.0,56.0,134.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C. Riad,7002000,4.2,55,defensa,Real Betis Balompié,10.0,744.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,48.0,43.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Molina,4012000,3.4,55,defensa,Club Atlético de Madrid,13.0,914.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,78.0,73.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Y. En Nesyri,6714000,3.2,55,delantero,Sevilla Fútbol Club,,,,,,,,,,,,,,,,,,,,,
U. Sadiq,6371000,3.2,55,delantero,Real Sociedad de Fútbol,10.0,474.0,0.0,1.0,2.0,5.0,2.0,6.0,1.0,34.0,84.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Ruibal,2230000,4.9,54,defensa,Real Betis Balompié,14.0,272.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,14.0,51.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,14.0,1260.0,3.0,4.0,5.0,38.0,27.0,3.0,5.0,102.0,160.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,13.0,1098.0,1.0,0.0,1.0,0.0,19.0,5.0,5.0,84.0,113.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,13.0,649.0,0.0,4.0,6.0,3.0,20.0,5.0,3.0,38.0,80.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,12.0,713.0,2.0,1.0,2.0,7.0,10.0,4.0,3.0,55.0,153.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,14.0,688.0,2.0,0.0,1.0,1.0,8.0,8.0,12.0,24.0,98.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,12.0,871.0,0.0,2.0,2.0,1.0,6.0,5.0,2.0,47.0,85.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,12.0,400.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,27.0,33.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,14.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R. García,647000,3.9,54,mediocentro,Club Atlético Osasuna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N. Gudelj,4387000,3.4,54,defensa,Sevilla Fútbol Club,12.0,887.0,1.0,0.0,1.0,0.0,35.0,2.0,3.0,54.0,91.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
A. Ezzalzouli,1465000,3.4,54,delantero,Real Betis Balompié,,,,,,,,,,,,,,,,,,,,,
É. Capoue,2064000,3.0,54,mediocentro,Villarreal Club de Fútbol,14.0,411.0,2.0,1.0,3.0,19.0,4.0,6.0,3.0,22.0,96.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
F. López,4170000,4.4,53,mediocentro,Fútbol Club Barcelona,14.0,813.0,3.0,1.0,2.0,3.0,2.0,20.0,10.0,51.0,179.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F. López,4170000,4.4,53,mediocentro,Fútbol Club Barcelona,11.0,473.0,2.0,2.0,4.0,2.0,6.0,9.0,6.0,32.0,70.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F. López,4170000,4.4,53,mediocentro,Fútbol Club Barcelona,14.0,505.0,0.0,2.0,5.0,4.0,2.0,7.0,3.0,41.0,86.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F. López,4170000,4.4,53,mediocentro,Fútbol Club Barcelona,13.0,791.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,46.0,53.0,0.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
D. Lukébakio,1766000,4.4,53,delantero,Sevilla Fútbol Club,14.0,740.0,0.0,1.0,2.0,5.0,24.0,2.0,1.0,39.0,97.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R. Peña,1395000,3.5,53,defensa,Club Atlético Osasuna,14.0,635.0,0.0,1.0,2.0,1.0,12.0,3.0,2.0,43.0,73.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R. Peña,1395000,3.5,53,defensa,Club Atlético Osasuna,11.0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Peña,1395000,3.5,53,defensa,Club Atlético Osasuna,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Lopy,1012000,3.1,53,mediocentro,Unión Deportiva Almería,,,,,,,,,,,,,,,,,,,,,
S. Ruiz,779000,3.1,53,mediocentro,Granada Club de Fútbol,14.0,630.0,0.0,0.0,1.0,1.0,10.0,4.0,0.0,57.0,78.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A. Diao,5039000,4.3,52,mediocentro,Real Betis Balompié,14.0,580.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,43.0,96.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A. Catena,2473000,3.5,52,defensa,Club Atlético Osasuna,14.0,814.0,0.0,1.0,1.0,0.0,21.0,2.0,0.0,52.0,40.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Ferreira,1918000,3.5,52,portero,Granada Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
A. Rebbach,714000,3.5,52,mediocentro,Deportivo Alavés,14.0,291.0,1.0,0.0,1.0,6.0,1.0,4.0,3.0,15.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Camello,713000,3.5,52,delantero,Rayo Vallecano de Madrid,13.0,510.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,20.0,60.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
M. Perrone,1373000,3.3,52,mediocentro,Unión Deportiva Las Palmas,12.0,739.0,1.0,0.0,0.0,0.0,18.0,1.0,2.0,39.0,55.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Á. Sola,337000,3.3,52,mediocentro,Deportivo Alavés,14.0,565.0,0.0,0.0,1.0,7.0,5.0,18.0,3.0,41.0,106.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
A. Blanco,2869000,3.1,52,mediocentro,Deportivo Alavés,14.0,360.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,13.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
F. Beltrán,410000,3.1,52,mediocentro,Real Club Celta de Vigo,13.0,598.0,0.0,3.0,2.0,8.0,13.0,11.0,0.0,36.0,120.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. de Frutos,528000,2.9,52,mediocentro,Rayo Vallecano de Madrid,13.0,835.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,77.0,103.0,0.0,15.0,1.0,27.0,2.0,0.0,0.0,0.0,1.0,0.0
M. Nastasić,2359000,3.6,51,defensa,Real Club Deportivo Mallorca,,,,,,,,,,,,,,,,,,,,,
L. Torró,1951000,3.6,51,mediocentro,Club Atlético Osasuna,12.0,980.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,60.0,88.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
C. Azpilicueta,1627000,3.2,51,defensa,Club Atlético de Madrid,14.0,470.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,46.0,69.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D. Djené,1494000,3.2,51,defensa,Getafe Club de Fútbol,10.0,571.0,1.0,0.0,1.0,1.0,10.0,3.0,4.0,37.0,68.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Alejo,516000,3.0,51,mediocentro,Cádiz Club de Fútbol,12.0,242.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,20.0,47.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
P. Barrios,3854000,5.6,50,mediocentro,Club Atlético de Madrid,7.0,630.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,53.0,44.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Diakhaby,1456000,4.2,50,defensa,Valencia Club de Fútbol,14.0,977.0,0.0,0.0,1.0,0.0,57.0,0.0,1.0,44.0,95.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
M. Park,1130000,3.6,50,delantero,Unión Deportiva Las Palmas,,,,,,,,,,,,,,,,,,,,,
A. Sánchez,739000,3.6,50,mediocentro,Real Club Deportivo Mallorca,10.0,339.0,3.0,1.0,2.0,3.0,0.0,9.0,5.0,14.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Sánchez,739000,3.6,50,mediocentro,Real Club Deportivo Mallorca,14.0,772.0,0.0,1.0,2.0,5.0,19.0,4.0,0.0,59.0,118.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
L. Boyé,4222000,3.3,50,delantero,Granada Club de Fútbol,9.0,653.0,1.0,0.0,0.0,0.0,31.0,2.0,3.0,49.0,57.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
R. García de Haro,1326000,2.9,50,delantero,Club Atlético Osasuna,,,,,,,,,,,,,,,,,,,,,
J. Moncayola,949000,2.9,50,mediocentro,Club Atlético Osasuna,14.0,418.0,2.0,0.0,1.0,8.0,4.0,5.0,5.0,30.0,77.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. de la Torre,813000,2.9,50,mediocentro,Real Club Celta de Vigo,12.0,829.0,0.0,0.0,0.0,1.0,9.0,11.0,1.0,75.0,78.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. de la Torre,813000,2.9,50,mediocentro,Real Club Celta de Vigo,12.0,93.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Herrera,2116000,4.1,49,mediocentro,Athletic Club,11.0,729.0,1.0,5.0,6.0,17.0,2.0,26.0,5.0,49.0,154.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
A. Herrera,2116000,4.1,49,mediocentro,Athletic Club,14.0,1103.0,0.0,0.0,2.0,4.0,33.0,7.0,1.0,112.0,217.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Herrera,2116000,4.1,49,mediocentro,Athletic Club,8.0,479.0,0.0,0.0,0.0,3.0,4.0,9.0,4.0,34.0,65.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Herrera,2116000,4.1,49,mediocentro,Athletic Club,14.0,93.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Herrera,2116000,4.1,49,mediocentro,Athletic Club,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Í. Lekue,4294000,3.5,49,defensa,Athletic Club,14.0,520.0,0.0,0.0,1.0,1.0,14.0,3.0,0.0,41.0,75.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Iglesias,1436000,3.5,49,defensa,Getafe Club de Fútbol,14.0,561.0,0.0,0.0,1.0,6.0,17.0,2.0,4.0,41.0,119.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. Iglesias,1436000,3.5,49,defensa,Getafe Club de Fútbol,13.0,277.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,8.0,30.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R. Marín,2507000,3.3,49,defensa,Deportivo Alavés,13.0,546.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,45.0,57.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R. Albiol,2128000,2.9,49,defensa,Villarreal Club de Fútbol,14.0,1180.0,1.0,1.0,2.0,12.0,15.0,10.0,5.0,81.0,235.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
A. Moleiro,6285000,5.3,48,mediocentro,Unión Deportiva Las Palmas,9.0,374.0,0.0,1.0,1.0,0.0,3.0,15.0,4.0,25.0,66.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
K. Arrizabalaga,7230000,4.4,48,portero,Real Madrid Club de Fútbol,10.0,709.0,4.0,1.0,3.0,0.0,0.0,29.0,8.0,19.0,158.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
L. Pires,1452000,3.7,48,defensa,Cádiz Club de Fútbol,9.0,429.0,1.0,0.0,0.0,6.0,10.0,6.0,2.0,33.0,75.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
D. Sow,1668000,3.2,48,mediocentro,Sevilla Fútbol Club,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V. Fernández,925000,3.2,48,mediocentro,Girona Fútbol Club,13.0,373.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,17.0,60.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
V. Fernández,925000,3.2,48,mediocentro,Girona Fútbol Club,13.0,461.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,19.0,64.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
V. Guaita,6789000,4.7,47,portero,Real Club Celta de Vigo,9.0,273.0,0.0,1.0,1.0,0.0,7.0,0.0,2.0,13.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Silva,5232000,4.7,47,portero,Real Betis Balompié,11.0,405.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43.0,50.0,0.0,7.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
R. Silva,5232000,4.7,47,portero,Real Betis Balompié,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Silva,5232000,4.7,47,portero,Real Betis Balompié,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Sánchez,3831000,3.6,47,defensa,Sevilla Fútbol Club,10.0,339.0,3.0,1.0,2.0,3.0,0.0,9.0,5.0,14.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Sánchez,3831000,3.6,47,defensa,Sevilla Fútbol Club,14.0,772.0,0.0,1.0,2.0,5.0,19.0,4.0,0.0,59.0,118.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Douvikas,1030000,3.4,47,delantero,Real Club Celta de Vigo,14.0,529.0,0.0,0.0,0.0,3.0,13.0,9.0,0.0,43.0,83.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Pedri,16152000,5.8,46,mediocentro,Fútbol Club Barcelona,5.0,358.0,1.0,0.0,4.0,2.0,1.0,7.0,3.0,18.0,58.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
L. Suárez,975000,5.8,46,delantero,Unión Deportiva Almería,14.0,1108.0,0.0,0.0,0.0,1.0,42.0,4.0,0.0,65.0,107.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
L. Suárez,975000,5.8,46,delantero,Unión Deportiva Almería,14.0,1192.0,0.0,0.0,2.0,10.0,16.0,5.0,3.0,82.0,142.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
L. Suárez,975000,5.8,46,delantero,Unión Deportiva Almería,12.0,408.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,35.0,41.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
D. Alaba,6703000,3.3,46,defensa,Real Madrid Club de Fútbol,14.0,1259.0,1.0,0.0,0.0,0.0,76.0,3.0,4.0,106.0,188.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
R. Sanchez,564000,3.3,46,mediocentro,Real Betis Balompié,,,,,,,,,,,,,,,,,,,,,
A. Abqar,160000,3.3,46,defensa,Deportivo Alavés,13.0,989.0,0.0,0.0,0.0,0.0,52.0,2.0,1.0,61.0,90.0,0.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
Ó. Trejo,429000,3.1,46,mediocentro,Rayo Vallecano de Madrid,12.0,897.0,0.0,0.0,2.0,2.0,16.0,10.0,0.0,60.0,158.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C. Aleñá,160000,3.1,46,mediocentro,Getafe Club de Fútbol,14.0,563.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,37.0,77.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Lunin,3059000,5.6,45,portero,Real Madrid Club de Fútbol,13.0,743.0,1.0,3.0,2.0,8.0,7.0,10.0,3.0,52.0,144.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
G. Paulista,3568000,3.0,45,defensa,Valencia Club de Fútbol,10.0,686.0,0.0,2.0,2.0,0.0,8.0,2.0,1.0,66.0,81.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
D. Machís,1169000,3.0,45,delantero,Cádiz Club de Fútbol,12.0,547.0,3.0,0.0,0.0,9.0,2.0,4.0,7.0,41.0,91.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
